,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h,Decay Rate mV/h
366,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,7,0,0,120,360 ,0,0,0,0,400,360,0,0,0,0,0.2,0,0,1,0.1,10,13.88888889,2.99
367,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,120,360 ,0,0,0,0,400,360,0,0,0,0,0.2,0,0,1,0.1,10,13.88888889,4.65
368,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,120,360 ,0,0,0,0,400,360,0,0,0,0,0.2,0,0,1,0.1,10,13.88888889,4.5
369,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,120,360 ,0,0,0,0,400,360,0,0,0,0,0.2,0,0,1,0.1,10,13.88888889,5.32
370,58.933,27,4,9,7.81,1.88,7,125,65.38,30,4,12,9.35,1.65,10,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.65449092,19.34550908,0,0,180,240 ,0,0,0,0,700,180,0,0,0,0,0.0092,0.0008,0,0,1,10,50,0.2
371,174.967,71,6,3,5.4259,1.27,1,175,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,44.44444444,0,0,180,720 ,0,0,0,0,300,360,0,0,0,0,0.2,0,0,1,0.1,10,11,2.82
372,140.904,59,6,3,5.76,1.13,10,182,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.54545455,45.45454545,0,0,200,720 ,0,0,0,0,600,720,0,0,0,0,0.2,0,0,1,0.1,10,1.72222,67.66
373,151.964,63,6,3,5.67,1.2,10,199,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.54545455,45.45454545,0,0,200,720 ,0,0,0,0,600,720,0,0,0,0,0.2,0,0,1,0.1,10,5.55555555,16.24
374,174.967,71,6,3,5.4259,1.27,1,175,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.54545455,45.45454545,0,0,200,720 ,0,0,0,0,600,720,0,0,0,0,0.2,0,0,1,0.1,10,5.55555555,13.46
375,30.9737,15,3,15,10.3,2.19,0,128,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,73.0994152,25.73099416,1.169590644,0,120,360 ,0,0,0,0,350,120,0,1,0,0,1.3,0,0,1,1,10,20,1.7
376,192.217,77,6,9,9.1,2.2,7,136,180.947,73,6,5,7.89,1.5,3,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,80,0 ,1,0,0,0,350,60,0,0,0,0,0.7,0,0,1,0.2,20,24,2.79
377,55.845,26,4,8,7.83,1.83,6,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,25,1200 ,0,0,0,0,900,120,0,1,0,1,0.120330427,5.579669573,0,1,1,20,24,0.38
378,101.07,44,5,8,7.5,2.2,7,134,58.933,27,4,9,7.81,1.88,7,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.48314607,46.51685393,0,0,25,5 ,1,0,0,0,350,60,0,0,0,0,0.1,0,0,1,1,10,24,1.04
379,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,25,,1,0,0,0,420,240,0,0,1,0,5.934,0,0,1,1,10,15,5.73
380,101.07,44,5,8,7.5,2.2,7,134,88.905,39,5,3,6.5,1.22,1,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,70,60 ,1,0,0,0,550,360,0,0,0,0,0.75,0.75,0,1,0.1,10,20,-0.15
381,28.0855,14,3,14,8.12,1.9,0,132,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.63865546,3.361344538,0,0,25,90 ,1,0,0,0,310,120,0,0,0,1,0.1,0,0,0,0.1,10,2,8.79
382,28.0855,14,3,14,8.12,1.9,0,132,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,8,0,0,25,90 ,1,0,0,0,310,120,0,0,0,1,0.1,0,0,0,0.1,10,2,6.96
383,118.71,50,5,14,7.37,1.96,10,162,101.07,44,5,8,7.5,2.2,7,134,58.933,27,4,9,7.81,1.88,7,125,121.76,51,5,15,8.35,2.05,10,159,39.1944994,38.11394831,20.6286839,2.06286839,25,1440 ,1,0,0,0,350,120,0,0,0,1,0.979381443,0.729183423,1,0,0.1,10,11.66666667,5.09
384,118.71,50,5,14,7.37,1.96,10,162,101.07,44,5,8,7.5,2.2,7,134,58.933,27,4,9,7.81,1.88,7,125,121.76,51,5,15,8.35,2.05,10,159,39.1944994,38.11394831,20.6286839,2.06286839,25,1440 ,1,0,0,0,350,120,0,0,0,0,1.104651163,0.854453143,1,0,0.1,10,11.66666667,7.81
385,101.07,44,5,8,7.5,2.2,7,134,58.933,27,4,9,7.81,1.88,7,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.08791209,37.91208791,0,0,25,1440 ,1,0,0,0,350,120,0,0,0,1,0.296875,0,0,0,0.1,10,11.66666667,4.68
386,101.07,44,5,8,7.5,2.2,7,134,58.933,27,4,9,7.81,1.88,7,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.08791209,37.91208791,0,0,25,1440 ,1,0,0,0,350,120,0,0,0,0,0.30110935,0,0,0,0.1,10,11.66666667,7.15
387,101.07,44,5,8,7.5,2.2,7,134,208.98,83,6,15,7.25,2.02,10,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14285714,42.85714286,0,0,85,480 ,1,0,0,0,1000,480,0,0,0,0,0.83,0,0,1,0.1,10,21.35506,6.79
388,101.07,44,5,8,7.5,2.2,7,134,167.529,68,6,3,6.108,1.23,10,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,85,480 ,1,0,0,0,1000,480,0,0,0,0,0.83,0,0,1,0.1,10,28.09085,4.33
389,101.07,44,5,8,7.5,2.2,7,134,208.98,83,6,15,7.25,2.02,10,170,167.529,68,6,3,6.108,1.23,10,178,0,0,0,0,0,0,0,0,50,37.5,12.5,0,85,480 ,1,0,0,0,1000,480,0,0,0,0,0.83,0,0,1,0.1,10,100.15706,0.11
390,101.07,44,5,8,7.5,2.2,7,134,207.2,82,6,14,7.38,2.33,10,175,167.529,68,6,3,6.108,1.23,10,178,0,0,0,0,0,0,0,0,50,37.5,12.5,0,85,480 ,1,0,0,0,1000,480,0,0,0,0,0.83,0,0,1,0.1,10,80.08686,-0.04
391,101.07,44,5,8,7.5,2.2,7,134,207.2,82,6,14,7.38,2.33,10,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,85,480 ,1,0,0,0,1000,480,0,0,0,0,0.83,0,0,1,0.1,10,20.27005,2.53
392,101.07,44,5,8,7.5,2.2,7,134,22.9897,11,3,1,5.12,0.93,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.05405405,45.94594595,0,0,25,,1,0,0,1,900,1440,0,0,0,1,0.5,0,0,1,1,10,20,0.09
393,101.07,44,5,8,7.5,2.2,7,134,47.867,22,4,4,6.81,1.54,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,25,,1,1,0,0,400,60,0,0,0,0,0.237,0,0,0,1,10,6,13.83
394,88.905,39,5,3,6.5,1.22,1,178,101.07,44,5,8,7.5,2.2,7,134,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,50,30,20,0,80,480 ,0,0,0,0,1000,360,0,0,0,0,5,0,0,1,0.1,10,2000,0.02
395,39.0983,19,4,1,4.32,0.82,0,235,54.938,25,4,7,7.4,1.56,5,127,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,50.4950495,48.51485149,0.99009901,0,120,720 ,0,0,0,0,400,240,0,0,0,0,0.5,0,0,1,1,10,48,0.33
396,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,300,30,0,0,0,0,0.153861386,0.246138614,0,0,1,10,1.53101,153.76
397,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,300,60,0,0,0,0,0.153861386,0.246138614,0,0,1,10,8.34365,25.46
398,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,300,300,0,0,0,0,0.153861386,0.246138614,0,0,1,10,30.59554,8.01
399,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,300,600,0,0,0,0,0.153861386,0.246138614,0,0,1,10,50.11965,4.58
400,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,300,1200,0,0,0,0,0.153861386,0.246138614,0,0,1,10,41.4794,6.14
401,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,300,1800,0,0,0,0,0.153861386,0.246138614,0,0,1,10,36.99901,6.62
402,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,300,1200,0,0,0,0,0.153861386,0.246138614,0,0,1,20,50,2
403,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,300,1200,0,0,0,0,0.153861386,0.246138614,0,0,1,50,50,2.61
404,78.96,34,4,16,9.5,2.55,10,140,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.95350435,33.04649565,0,0,180,720 ,0,1,0,0,350,600,0,0,0,0,0.153861386,0.246138614,0,0,1,10,30.6843,2.93
405,192.217,77,6,9,9.1,2.2,7,136,87.62,38,5,2,5.67,0.95,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,25,900 ,1,0,0,0,700,20,0,0,0,0,0.56588,0,0,0,1,20,5.55555555,18
406,192.217,77,6,9,9.1,2.2,7,136,140.116,58,6,3,6.91,1.12,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,160,30 ,1,0,1,0,25,0,0,0,0,0,0.030141146,0.377502164,0,0,1,10,100,0.03
407,192.217,77,6,9,9.1,2.2,7,136,87.62,38,5,2,5.67,0.95,10,215,140.116,58,6,3,6.91,1.12,1,181,0,0,0,0,0,0,0,0,48.09165638,48.09165638,3.816687237,0,90,30 ,1,0,0,0,400,120,0,0,0,0,0.226,0,0,0,1,10,50,1.08
408,22.9897,11,3,1,5.12,0.93,0,190,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.81626351,1.18373649,0,0,25,30 ,1,0,0,0,350,120,0,0,0,0,0.45,0,0,0,1,10,3,12.59
409,22.9897,11,3,1,5.12,0.93,0,190,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.81626351,1.18373649,0,0,25,30 ,1,0,0,0,400,120,0,0,0,0,0.45,0,0,0,1,10,3,11.09
410,101.07,44,5,8,7.5,2.2,7,134,65.38,30,4,12,9.35,1.65,10,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.56761816,48.43238184,0,0,25,1440 ,1,0,0,0,300,240,0,0,0,0,0.353681828,0,0,0,1,10,1.03293,16.67
411,101.07,44,5,8,7.5,2.2,7,134,65.38,30,4,12,9.35,1.65,10,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.56761816,48.43238184,0,0,25,1440 ,1,0,0,0,300,240,0,0,0,1,0.353681828,0,0,0,1,10,0.35471,221.37
412,63.546,29,4,11,7.69,1.9,10,128,192.217,77,6,9,9.1,2.2,7,136,58.933,27,4,9,7.81,1.88,7,125,0,0,0,0,0,0,0,0,50,25,25,0,270,30 ,0,0,1,0,25,0,0,0,1,1,0.023324675,0.236415584,0,0,0.1,10,7.88786,12.75
413,63.546,29,4,11,7.69,1.9,10,128,54.938,25,4,7,7.4,1.56,5,127,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,40,40,20,0,280,180 ,0,0,1,0,25,0,0,0,1,1,0.022962963,0.162222222,0,0,0.1,10,12,6.14
414,63.546,29,4,11,7.69,1.9,10,128,65.38,30,4,12,9.35,1.65,10,138,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,40,40,20,0,280,90 ,0,0,1,0,25,0,0,0,1,1,0.024587156,0.158899083,0,0,0.1,10,12,4.85
415,192.217,77,6,9,9.1,2.2,7,136,54.938,25,4,7,7.4,1.56,5,127,58.933,27,4,9,7.81,1.88,7,125,0,0,0,0,0,0,0,0,40,30,30,0,220,720 ,0,0,0,0,400,360,0,0,0,0,0.2,0,0,0,0.1,100,13.88888889,27.09
416,192.217,77,6,9,9.1,2.2,7,136,54.938,25,4,7,7.4,1.56,5,127,58.933,27,4,9,7.81,1.88,7,125,0,0,0,0,0,0,0,0,40,40,20,0,220,720 ,0,0,0,0,400,360,0,0,0,0,0.2,0,0,0,0.1,100,13.88888889,13.19
417,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,300 ,0,0,1,0,25,0,0,0,0,0,0.015286624,0.093903547,0,0,1,10,10,5.1
418,101.07,44,5,8,7.5,2.2,7,134,196.966,79,6,11,9.19,2.54,10,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,190,10 ,1,0,1,0,25,0,0,0,0,0,0.04,0.16,0,0,0.1,2.5,1,95
419,22.9897,11,3,1,5.12,0.93,0,190,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.29313929,0.706860707,0,0,25,,1,0,0,0,350,30,0,0,0,0,0.1,0,0,0,0.1,10,6,6.4
420,22.9897,11,3,1,5.12,0.93,0,190,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.29313929,0.706860707,0,0,25,,1,0,0,0,400,30,0,0,0,0,0.1,0,0,0,0.1,10,6,7.11
421,22.9897,11,3,1,5.12,0.93,0,190,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.29313929,0.706860707,0,0,25,,1,0,0,0,450,30,0,0,0,0,0.1,0,0,0,0.1,10,6,5.73
422,22.9897,11,3,1,5.12,0.93,0,190,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.29313929,0.706860707,0,0,25,,1,0,0,0,500,30,0,0,0,0,0.1,0,0,0,0.1,10,6,13.21
423,14.0067,7,2,15,14.48,3.04,0,92,58.933,27,4,9,7.81,1.88,7,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,180,240 ,0,0,0,0,25,0,0,0,0,0,3,0,0,1,1,10,8,11.75
424,32.065,16,3,16,10.31,2.58,0,127,58.933,27,4,9,7.81,1.88,7,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,33.33333333,0,0,180,240 ,0,0,0,0,25,0,0,0,0,0,3,0,0,1,1,10,8,7.13
425,10.811,5,2,13,8.33,2.04,0,98,14.0067,7,2,15,14.48,3.04,0,92,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,47.94890796,47.94890796,4.102184082,0,200,1200 ,0,0,0,0,380,1440,0,0,0,0,0.08,0.12,1,0,1,10,5,6.8
426,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,25,30 ,1,0,0,0,350,120,0,0,0,1,0.6,0,0,0,1,10,44.07006,1.39
427,101.07,44,5,8,7.5,2.2,7,134,58.6934,28,4,10,7.61,1.91,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,0,0,25,30 ,1,0,0,0,350,120,0,0,0,1,0.6,0,0,0,1,10,58.17982,1.13
428,101.07,44,5,8,7.5,2.2,7,134,58.6934,28,4,10,7.61,1.91,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,25,30 ,1,0,0,0,350,120,0,0,0,1,0.6,0,0,0,1,10,110.28953,0.35
429,101.07,44,5,8,7.5,2.2,7,134,58.6934,28,4,10,7.61,1.91,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,0,0,25,30 ,1,0,0,0,350,120,0,0,0,1,0.6,0,0,0,1,10,24.25341,1.92
430,101.07,44,5,8,7.5,2.2,7,134,58.6934,28,4,10,7.61,1.91,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,25,30 ,1,0,0,0,350,120,0,0,0,1,0.6,0,0,0,1,10,18.46782,2.41
431,140.116,58,6,3,6.91,1.12,1,181,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,25,360 ,1,0,0,0,350,360,0,0,0,0,0.56,0,0,1,1,10,300,-0.01
432,92.906,41,5,5,6.76,1.6,4,146,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.35066045,20.64933955,0,0,160,180 ,1,0,1,0,300,300,0,0,0,0,0.178,0.178,0,0,1,10,106.285,1.11
433,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.97924865,27.02075135,0,0,50,30 ,1,0,0,0,450,240,0,0,0,0,0.2,0.2,0,0,0.1,10,7,28.42
434,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.97924865,27.02075135,0,0,50,30 ,1,0,0,0,650,240,0,0,0,0,0.2,0.2,0,0,0.1,10,2.2,126.48
435,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0784264,23.9215736,0,0,25,240 ,1,1,0,0,400,360,0,0,0,0,0.2,0,0,0,0.1,10,8,7.88
436,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,25,1440 ,1,0,0,0,300,120,0,0,0,0,1.32,1.68,0,1,1,10,27.5,2.58
437,40.078,20,4,2,6.09,1,0,197,192.217,77,6,9,9.1,2.2,7,136,88.905,39,5,3,6.5,1.22,1,178,0,0,0,0,0,0,0,0,66.66666667,26.66666667,6.666666667,0,150,480 ,1,0,1,0,700,360,0,0,0,0,0.283,0,0,0,2,10,178,0.02
438,87.62,38,5,2,5.67,0.95,10,215,101.07,44,5,8,7.5,2.2,7,134,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,50,37.5,12.5,0,150,720 ,0,0,1,0,700,180,0,0,0,1,4.95148711,0,0,0,1,10,11.42429,18.6
439,87.62,38,5,2,5.67,0.95,10,215,101.07,44,5,8,7.5,2.2,7,134,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,50,25,25,0,150,720 ,0,0,1,0,700,180,0,0,0,1,4.95148711,0,0,0,1,10,50.02643,0.87
440,87.62,38,5,2,5.67,0.95,10,215,192.217,77,6,9,9.1,2.2,7,136,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,50,37.5,12.5,0,150,720 ,0,0,1,0,700,180,0,0,0,1,4.95148711,0,0,0,1,10,44.77068,1.87
441,192.217,77,6,9,9.1,2.2,7,136,51.996,24,4,6,6.74,1.66,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,60,30 ,1,0,0,0,400,120,0,0,0,0,0.8,1.6,0,1,0.1,10,70,0.6
442,40.078,20,4,2,6.09,1,0,197,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.99101431,8.008985691,0,0,150,480 ,1,0,0,0,700,360,0,0,0,0,0.283,0,0,0,2,10,300,0.28
443,207.2,82,6,14,7.38,2.33,10,175,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6209332,48.3790668,0,0,40,180 ,1,0,0,0,350,480,0,0,0,1,0.3,0,0,0,0.1,0.1,150,0.84
444,144.242,60,6,3,6.31,1.14,10,182,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,33.33333333,0,0,25,30 ,1,0,0,1,1200,240,0,0,0,0,0.4,0,0,0,0.1,10,19.44444444,3.86
445,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,25,5760 ,0,0,1,0,500,60,0,0,0,0,0.2,0,0,0,1,10,20,2.35
446,101.07,44,5,8,7.5,2.2,7,134,51.996,24,4,6,6.74,1.66,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,25,5760 ,0,0,1,0,500,60,0,0,0,0,0.2,0,0,0,1,10,20,0.07
447,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,25,30 ,1,0,0,0,200,180,0,0,0,0,0.28,0,0,0,1,10,15,2.27
448,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,25,30 ,1,0,0,0,200,180,0,0,0,0,0.28,0,0,0,0.1,10,15,0.23
449,87.62,38,5,2,5.67,0.95,10,215,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.41565704,1.584342964,0,0,180,720 ,0,0,1,0,500,360,0,0,0,1,0.56,0,0,0,0.1,10,1000,0.025
450,192.217,77,6,9,9.1,2.2,7,136,183.84,74,6,6,7.98,2.36,4,141,118.71,50,5,14,7.37,1.96,10,162,0,0,0,0,0,0,0,0,70,20,10,0,50,480 ,0,0,1,0,500,60,0,0,0,0,0.3,0,0,1,1,500,220,0.23
451,192.217,77,6,9,9.1,2.2,7,136,183.84,74,6,6,7.98,2.36,4,141,118.71,50,5,14,7.37,1.96,10,162,0,0,0,0,0,0,0,0,70,20,10,0,50,480 ,0,0,1,0,500,60,0,0,0,0,0.3,0,0,1,1,1000,220,0.33
452,22.9897,11,3,1,5.12,0.93,0,190,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,80.29239278,18.76914974,0.938457487,0,25,120 ,0,0,0,1,350,360,0,0,0,0,0.255,0,0,0,1,10,30,10.33
